URL,Title,Sub-heading,Description,Content under product listing
https://jrdunn.com/designers/gucci-jewelry/ring/stack.html,GUCCI RINGS,,"Glamour and fine craftsmanship define Gucci rings. Made in Italy, pieces are well-designed and well-known. An enduring symbol since the 1930s, the Horsebit ring is fashioned in 18kt gold, some with diamonds. A cocktail style raises a smoky quartz gemstone to maximize its color. See a Diamantissima ring in 18kt yellow gold with hand-enamel or sterling silver. The criss-cross pattern or diamante motif are exclusive to Gucci. Flora and Bamboo collections are inspired by nature. An aureco black finish and wood material are special touches. The Icon collection boasts special finishes, too. Do you have jewelry made of white zirconia powder and synthetic black corundum? You can! An openwork Running G ring is opulent. And the 1973 ring has a vintage appeal. So many styles to choose from and only five fingers! What’s a girl or guy to do? We’ve got a few suggestions; Gucci rings are beautiful to wear, gift and treasure. Own your piece of Italian style today.",
https://jrdunn.com/designer-jewelry-by-category/necklaces/cross-star-of-david.html,DIAMOND CROSSES AND STAR OF DAVID NECKLACES,,"Crafted in 14k and 18k gold, shop all carat sizes to find the perfect one.",
https://jrdunn.com/designers/roberto-coin/designer-gold.html,ROBERTO COIN DESIGNER GOLD JEWELRY,,"Eighteen karat gold in warm rose, bright yellow and cool white tones have a leading role in the exquisite Roberto Coin Designer Gold collection. The jewelry is most appropriately named, with the designer’s headquarters located in Vicenza, Italy, known as the City of Gold! Designer Gold pieces are available in many styles. Geometric forms include round, square and oval bangles. Fashionable classics are displayed in button earrings and a knot ring. Precious metal necklaces are available with and without diamonds. Be chic and be stylish, shining in Designer Gold jewelry from Italian jewelry designer Roberto Coin.",
https://jrdunn.com/watches/breitling/chronomat/chronomat-b01.html,Breitling Chronomat B01,,"A reintroduction of the iconic 1984 Chronomat featuring a retro rouleaux steel bracelet and rider tabs, the Breitling B01 Chronomat is technical but stylish. It gained popularity in the late 1980 's and early 1990's with its tachymeter loved by Formula 1 teams and reversible rider tabs for regattas. The Chronomat B01 Breitling is back with its signature design elements with a new modern twist. It stays true to its original iconic case silhouette while embodying Breitling's vision of modern versatility.",
https://jrdunn.com/diamonds-engagement-rings/private-label.html,Private Label Collection by J.R.DUNN,A curated collection of engagement rings created for you.,Find the perfect dainty solitaire ring in rose gold or the perfect vintage inspired engagement ring that reflects your personality.,
https://jrdunn.com/diamonds-engagement-rings/all-engagement-ring-styles/two-stone-rings.html,Two Stone Diamond Engagement Rings,Symobilize the love you share with the toi et moi ring or when translated to English,"Beautiful engagement rings set with two center gemstones, popularized by celebrities. Mix and match a diamond with a gemstone, two gemstones or two diamonds. Meaning “you and I” in French, a Toi et Moi engagement ring features two diamonds side by side representing two people coming together in their relationship. Shop our collection of Toi Moi engagement rings featuring different fancy shape diamonds and gemstones from pear diamonds to marquise, emerald cut and even heart shaped diamonds. This style is loved by celebrities lately, often serving as a statement engagement ring to stand out. Angled diamonds make Toi et Moi rings show off a trendier look, setting the diamonds differently rather than straight. Some Toi Moi rings have the diamonds with space between, and others appear for the diamonds to be kissing adding to the meaning.",
https://jrdunn.com/designers/gucci-jewelry/guccighost.html,Gucci Ghost Jewelry,,"One of the coolest jewelry collaborations in history, GucciGhost combines graffiti-style flips of the Gucci double G with hand-drawn doodles by artist Trevor “Trouble” Andrew. The streetwise interpretation of the brand’s logo is playful and fun. Check out unisex chunky rings, charms, pendant necklaces, and earrings, along with amazing accessories like a money clip and key chain. GucciGhost is not an apparition; it’s very real, and very boo-tiful!",
https://jrdunn.com/jewelry-gift-ideas/ideas-for-men.html,Gifts for Him,,"Shop gift ideas for him for every occasion whether you are looking for a gift for your husband, dad, brother, boyfriend, grandpa, or someone else special in your life. Our easy to shop gift guide takes you through some of our most popular Swiss timepieces, collectible knives, and other designer jewelry that he's sure to love for a lifetime. Free 2-day shipping and easy returns, every day.",
https://jrdunn.com/designers/john-hardy-jewelry/naga.html,John Hardy Naga Dragon Jewelry,One of the coolest jewelry collaborations in history,"Each piece is intricately designed to evoke the graceful curves and scales of the Naga, capturing its essence in luxurious metals and vibrant gemstones. From bold statement rings to elegant necklaces, this collection showcases John Hardy’s dedication to artisanal craftsmanship and cultural heritage. With its rich symbolism and captivating design, the Naga Collection invites wearers to embrace their inner strength and connect with the timeless stories of the past.",
https://jrdunn.com/designers/messika/anklets.html,MESSIKA ANKLETS,,"An accessory for your ankle, these ankle bracelets are the perfect addition to your wardrobe. Crafted in 18K rose, white and yellow gold with round brilliant cut diamonds. Moving center diamonds are embedded in the anklet's charm.",
https://jrdunn.com/designers/mikimoto/bracelets.html,Mikimoto Bracelets,Mikimoto Pearl Bracelets put the finishing touch on the most esteemed women in the world. ,"Decorate your wrist with a classic symbol of elegance, the Akoya Pearls, whose satiny luster makes them our most popular pearls of all. Please the crowd by ornamenting your wrist with the stunning White South Sea Pearls, whose gorgeous opalescence faintly changes appearance with the lighting. Stand out by wearing the stunning, Black South Sea Pearls, whose color is one of a kind. Turn heads by adorning yourself with a beautiful Gold South Sea Pearl Bracelet, made of the most coveted and rare pearls in existence. Mikimoto’s Cultured Pearls transcend all other pearls on the market, and you too can be a part of the Mikimoto legacy with your own Mikimoto Pearl Bracelet.",
https://jrdunn.com/watches/breitling/chronomat/super-chronomat-38.html,Breitling Super Chronomat 38,The Breitling Super Chronomat 38 is elegant,Breitling welcomes a new collection to the chronomat range. A uni-drectional lab grown diamond bezel in with ceramic rider tab accents in two color choices of green or blue with matching ice blue dial or mint green dial.,
https://jrdunn.com/designers/mikimoto/rings.html,MIKIMOTO PEARL RINGS,,"Add a touch of luxury to your ensemble with a highly sought-after Mikimoto Pearl Ring. To add a classic and timeless appeal, consider the Akoya Pearl, traditionally known as a symbol of elegance and beauty. To add unique and memorable charm, consider the White South Sea Pearl, whose iridescence makes for an irresistibly beautiful pearl that changes appearance depending on the lighting. The natural Black South Sea Pearl, with its stunning organic color and undeniable luster, is one to be remembered. The Gold South Sea Pearl will leave a lasting impression, as it is the most rare and highly coveted pearl in the world. Whichever style you choose, an organic Mikimoto Cultured Pearl Ring will add the touch of elegance you desire.",
https://jrdunn.com/designers/fope-jewelry-gioielli-italian-gold/solo.html,FOPE SOLO COLLECTION,,"The Solo collection draws inspiration from Fope's most popular 90's collection, Unica. Re-imagined with flex-it technology, this fine italian gold jewelry has been made thinner and more wearable than the wide chains that the original Unica collection was known for.",
